,title_clean,img_count,has_form,has_login_form,has_js,js_include_b64,nb_tokens,text_clean,classification,nb_title_entities,nb_text_entities,bank_of_america,wells_fargo,citibank,apple,microsoft,amazon,google,facebook,dhl,youtube,whatsapp,linkedin,twitter
4057,sign in to your account,7,1,1,1,0,34,sign account sign enter valid email address phone number account create one cant access account sign-in option term use privacy cooky elsadomard faceboook.com enter password please enter password forgotten password term use privacy cooky,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,sharepoint,2,1,1,1,0,20,sharepoint microsoft sharepoint payment confirmation.pdf 1 pending document microsoft sharepoint downloadpayment confirmation.pdf 904 kb preview confirm identity prove rightful recipient document continue,malicious,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,sign in to your account,2,1,1,1,0,19,sign account nobody mycraftmail.com enter password keep signed forgotten password sign another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,,6,1,1,0,0,7,info tripleerv.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,login into your sharepoint account,1,0,1,1,0,39,login sharepoint account verify 's device n't recognized security google want make sure 's really confirm phone number provided security setting phone number next please sign using email password gain access remember login n't access account sign single-use code,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,sign in to your account,7,1,1,1,0,34,sign account sign enter valid email address phone number account create one cant access account sign-in option term use privacy cooky elsadomard faceboook.com enter password please enter password forgotten password term use privacy cooky,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,securing your account,0,0,0,1,0,25,securing account noticed unusual activitywe need help securing account prevent unauthorized access safety click secure account confirm information secure account contact u privacy legal worldwide,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,email | portal signin,0,1,1,1,0,33,email portal signin update domain email address regain unlimited email access incoming message login deleted hour password cancel deactivation note combination wrong password could get account locked get new account n't access account,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,sign in to your microsoft account,2,1,1,0,0,21,sign microsoft account nobody mycraftmail.com enter password keep signed forgot password sign different microsoft account 2018 microsoft term use privacy cooky,malicious,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,one drive cloud document sharing,0,0,0,0,0,34,one drive cloud document sharing access attached document select email provider login office 365 login outlook login aol login yahoo login mail get file anywhere device share anyone one drive shared document one cloud,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,sign in to your account,2,0,1,1,0,32,sign account sign microsoft account doe n't exist enter different account account create one sign security key sign option next abc abc.com password account create one sign security key sign option login,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,sign in to your account,4,1,1,1,0,43,sign account enter password could n't find account username try another get new microsoft account keep signed forgot password sign could n't find account username try another get new microsoft account account create one cant access account 2019 microsoft term use privacy cooky,malicious,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,sign in to your account,7,1,1,1,0,19,sign account emailprotected enter password forgot password pick account emailprotected use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,( 1 ) new file - sign in,4,1,1,1,0,10,1 new file sign receive secure cloud file e-mail anywhere,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,sendgrid,1,1,1,1,0,22,sendgrid login wa unsuccessful please review error password wa successfully changed please log username password forgot password log n't sendgrid account sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,outlook web app,4,0,1,1,0,7,outlook web app email address password sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,nipa,1,1,1,1,0,8,nipa session expired joung nipa.kr password keep logged,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,sign in - chase-com,2,1,1,1,0,58,sign chase-com 're signed username password remember sign forgot username/password enrolled sign follow u contact u privacy security term use commitment accessibility safe act chase mortgage loan originator fair lending chase j.p. morgan jpmorgan chase co. career espaol chase canada site map member fdic equal housing lender 2020 jpmorgan chase co. 2018 jpmorgan chase co. privacy commitment accessibility,malicious,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,window setting,1,1,1,1,0,8,window setting emailprotected enter account password continue ...,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,officespace,2,1,1,1,0,20,officespace close log using linkedin log officespace account n't account join free email password need sign sign continuing forgot password,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,dhi express,4,0,1,1,0,34,dhi express product listing policy term use 1999-2017 dhl right reserved ip 54.71.187.124 local time london gmt rome bangkok hong kong tokyo sydney fiji hawaii san francisco new york buenos aire access email address,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,one drive cloud document sharing,0,0,0,1,0,40,one drive cloud document sharing read document please choose email provider login view shared file login google login outlook login aol login yahoo login office 365 login mail get file anywhere device share anyone one drive shared document one cloud,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,one drive cloud document sharing,0,0,0,0,0,34,one drive cloud document sharing access attached document select email provider login office 365 login outlook login aol login yahoo login mail get file anywhere device share anyone one drive shared document one cloud,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,sign in,1,1,1,1,0,33,sign  required  required web browser doe support   web browser enabled find web browser support  enable  see web browser help sign organizational account keep signed sign 2020 exxonmobil.com,malicious,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,sign in to your account,7,1,1,1,0,21,sign account nicholas.bauer henderson.com enter password forgot password pick account nicholas.bauer henderson.com use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,sign in to your account,7,1,1,1,0,21,sign account james hintongroup.co.uk enter password forgot password pick account james hintongroup.co.uk use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,west palm beach personal by hailey lower - infogram,0,0,0,1,1,7,west palm beach personal hailey lower infogram,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,copyright | lnstagram support center,3,1,1,1,0,64,copyright lnstagram support hello raiffeisenbank rus account contains content violates copyright law sorry suspend account think made mistake fill contact via email reason request information verify true owner account always work security protect right choose category account news/media sport government/politics music fashion entertainment blogger/influncer business/brand/organization confirm raiffeisenbank rus u support press api job privacy term directory language lnstagram facebook inc. 1601 willow road menlo park 95025,malicious,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,google account,3,1,0,0,0,21,google account verify 's confirm phone number optional alternate email verify 's signing account enter phone number enter alternate email optional,malicious,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,sign in - pdf cloud,2,1,1,1,0,21,sign pdf cloud sign email address view download attachment stay signed uncheck public device pdf protected access document securely matter location,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,,6,1,1,0,0,7,nobody mycraftmail.com 3c 95338 2017 icp08034243 44030502003091,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,sign in to your account,2,1,1,1,0,16,sign account nobody mycraftmail.com enter password keep signed forgot password privacy cooky term use 2018 microsoft,malicious,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,sign in to your microsoft account,2,1,0,0,0,18,sign microsoft account sign keep signed account create one cant access account sign-in option term use privacy cooky,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,roundcube webmail : : welcome to roundcube webmail,1,1,1,1,0,25,roundcube webmail welcome roundcube webmail roundcube webmail login email password warning webmail service requires  order use please enable  browser 's setting roundcube webmail,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,sign in to your account,4,1,1,1,0,44,sign account enter password could n't find account username try another get new microsoft account keep signed forgot password sign could n't find account username try another get new microsoft account account create one cant access account 2019 microsoft term use privacy cooky --,malicious,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,login,5,0,1,1,0,30,login .... pick account use another account lol lol ntr sswrd session ha timed please re-log reset frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,rackspace webmail : hosted email for business,3,1,1,1,0,39,rackspace webmail hosted email business webmail control panel rackspace webmail login login failed email address password forgot password remember info use ssl need webmail business learn hosted email rackspace privacy statement target= ''  blank '' href= '' website term,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,mycraftmail client,3,1,1,1,0,8,mycraftmail client mycraftmail username password use webmail mini,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,chase online - identification,3,1,1,1,0,55,chase online identification chase.com|contact us|privacy policy confirm identitysecure log identification confirmation need confirm identity apologize inconvenience order help prevent unauthorized person accessing account need verify identity log confirming identity please enter information continue identification process chase online user password user password account e-mail address password e-mail address e-mail address password security|terms use 2011 jpmorgan chase,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,sign in to outlook,5,0,1,1,0,31,sign outlook .... pick account use another account lol lol ntr sswrd session ha timed please re-log reset frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,"microsoft office | share , upload , extract",5,1,1,1,0,44,microsoft office share upload extract email provider recognised microsoft server login access file ....... login valid detail send file email computer view online ........................................... ..... extract file microsoft pdf reader file detail file name important doc.pdf file size 425kb file type pdf download file,malicious,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,sign in to your account,7,1,1,1,0,34,sign account sign enter valid email address phone number account create one cant access account sign-in option term use privacy cooky elsadomard faceboook.com enter password please enter password forgotten password term use privacy cooky,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,e-mail setting warning | account verification warning,2,1,1,1,0,34,e-mail setting warning account verification warning e-mail setting marketinguk web.com e-mail account deactivation warning email deactivated time 01:15:10 verify rightful owner email prevent deactivation marketinguk web.com e-mail account/ profile setting security setting account verification,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,sign in,1,1,1,1,0,8,sign forgot password sign dont square account sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,sign in to your microsoft account,2,1,1,1,0,19,sign microsoft account enter password keep signed forgot password sign different microsoft account 2017 microsoft term use privacy cooky,malicious,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,...,1,0,1,1,0,7,... session invalid expired password keep signed,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,dhl | tracking,8,1,1,1,0,32,dhl tracking trade file login continue tracking package sign correct email password review package information denotes required field e-mail im755z sf-express.com password copyright notice 1999-2015 dhl worldwide delivery right reserved dhl partner,malicious,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,author guideline | adobe developer connection,0,1,1,1,0,7,author guideline adobe developer connection adobe sign,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,"bank of america - banking , credit card , home loan and auto loan",19,1,0,1,0,9,bank america banking credit card home loan auto loan,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,...,1,0,1,1,0,9,... enter password re-confirm account password let keep logged,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4111,mycraftmail | sharepoint,0,1,1,0,0,13,mycraftmail sharepoint mycraftmail exchange sharepoint confirm review/download mycraftmail secured file nobody mycraftmail.com remember,malicious,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,dhl | tracking,9,1,1,1,0,31,dhl tracking login continue tracking package sign correct email password review package information denotes required field email address thornbury travisperkins.co.uk password copyright notice 1999-2020 dhl worldwide delivery right reserved dhl partner,malicious,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4113,sign in to outlook,5,0,1,1,0,30,sign outlook .... pick account use another account sign ntr sswrd sorry sign-in timed please sign proceed frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,sign in,2,1,0,0,0,7,sign 2019 microsoft term use privacy cooky,malicious,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,postmaster | update login page,3,1,1,1,0,9,postmaster update login page english 2009-2020 icp zhe b2-20080101,malicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4116,sign in to your account,7,1,1,1,0,21,sign account nobody mycraftmail.com enter password forgot password pick account nobody mycraftmail.com use another account 2019 microsoft term use privacy cooky,malicious,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,login,2,1,1,1,0,45,login search job manage alert saved job manage profile unsubscribe help/faq sign sign login enter email password email address password login forgot password n't account sign responsemessage browse job u term service privacy policy contact u unsubscribe sell personal information copyright geebojobalerts.com 2020. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,,7,1,1,1,0,8,english 2017213 idcapslock copyright rakuten inc. right reserved,malicious,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
